Organization,Permit_Adminid,Permit_Name,Facility_Name,Facility.Type,Facility_Status,Locality,mp_hydroid,MP_Name,MP_Type,Intake_Capacity_.MGD.,Source_of_Capacity_Estimate,X1985_Safe_Yield_.MGD.,X2005_Safe_Yield_.MGD.,Exemption_Code,Max_Pre.89_.MGY.,VDH_Total_Pumping_Capacity_.MGD.,X401_Certification_Limit_.MGD.,Max_Pre.89_.MGM.,mp_latitude,mp_longitude,facility_latitude,facility_longitude,X401_certification_comment,rfi_wd_capacity_mgy,final_exempt_propcode,final_exempt_propvalue_mgd
Hidden_for_privacy,66642,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Northampton,64203,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.33694444,-75.91583333,37.357502,-75.918889,NA,0,wsp2020_2020,0
Hidden_for_privacy,70992,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Brunswick,63307,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,70992,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Brunswick,63551,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,71187,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Essex,60311,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71187,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Essex,63838,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71187,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Essex,63906,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70110,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Lunenburg,59100,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.896,-78.055,36.8941282,-78.0484102,NA,0,wsp2020_2020,0
Hidden_for_privacy,70110,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Lunenburg,60206,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0.1,36.8941282,-78.0484102,NA,0,wsp2020_2020,0
Hidden_for_privacy,70110,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Lunenburg,60329,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.8941282,-78.0484102,NA,0,wsp2020_2020,0
Hidden_for_privacy,70110,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Lunenburg,63679,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.8941282,-78.0484102,NA,0,wsp2020_2020,0
Hidden_for_privacy,70110,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Lunenburg,63896,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.8941282,-78.0484102,NA,0,wsp2020_2020,0
Hidden_for_privacy,70110,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Lunenburg,64097,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.8941282,-78.0484102,NA,0,wsp2020_2020,0
Hidden_for_privacy,70110,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Lunenburg,65141,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,36.8941282,-78.0484102,NA,0,wsp2020_2020,0
Hidden_for_privacy,66350,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Norfolk,64410,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.92305556,-76.28388889,36.9472501,-76.3169171,NA,0,wsp2020_2020,0
Hidden_for_privacy,68991,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Shenandoah,62109,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,38.68416667,-78.6675,38.68461,-78.655784,NA,12.2,rfi_exempt_wd,0.033424658
Hidden_for_privacy,0,Hidden_for_privacy,Hidden_for_privacy,municipal,proposed,Louisa,456301,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.880252,-77.992497,37.880252,-77.992497,NA,0,NA,0
Hidden_for_privacy,66619,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Accomack,453077,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.575871,-75.831705,37.57510555,-75.83856111,NA,0,wsp2020_2020,0
Hidden_for_privacy,68643,Hidden_for_privacy,Hidden_for_privacy,hydropower,inactive,Page,59434,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,129200.67,0,0,18207.951,38.48166667,-78.6275,38.48194444,-78.62722222,NA,0,NA,0
Hidden_for_privacy,68728,Hidden_for_privacy,Hidden_for_privacy,municipal,inactive,Page,63104,Hidden_for_privacy,Surface Water Intake,0,NA,93,88,0,90.341,0,0,8.06,38.48194444,-78.62638889,38.48333333,-78.61888889,NA,0,safe_yield_1985,93
Hidden_for_privacy,69917,Hidden_for_privacy,Hidden_for_privacy,manufacturing,inactive,Shenandoah,64683,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,35.698,0,0,4.079,38.845881,-78.538656,38.84611111,-78.53722222,NA,0,pre_89_mgm,0.131580645
Hidden_for_privacy,70466,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Rockingham,61535,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,38.44944444,-79.06,38.449634,-79.059387,NA,12.2,rfi_exempt_wd,0.033424658
Hidden_for_privacy,70466,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Rockingham,62141,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,38.46527778,-79.01,38.449634,-79.059387,NA,19.4,rfi_exempt_wd,0.053150685
Hidden_for_privacy,69331,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Shenandoah,63137,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,59.532,0,0,11.91,38.63527778,-78.66305556,38.64027778,-78.67083333,NA,0,pre_89_mgm,0.384193548
Hidden_for_privacy,69318,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,61618,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,3,0,0,0,0,36.63694444,-79.49388889,36.658918,-79.474907,NA,0,wsp2020_2020,0
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,60317,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.61805556,-77.10166667,37.616333,-77.103398,NA,547.875,rfi_exempt_wd,1.501027397
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,60427,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.6,-77.1,37.616333,-77.103398,NA,0,wsp2020_2020,0.031931316
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,62561,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.61805556,-77.10166667,37.616333,-77.103398,NA,547.875,rfi_exempt_wd,1.501027397
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,62829,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.61805556,-77.10166667,37.616333,-77.103398,NA,547.875,rfi_exempt_wd,1.501027397
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,62923,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,37.61805556,-77.10166667,37.616333,-77.103398,NA,547.875,rfi_exempt_wd,1.501027397
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,65601,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.6,-77.1,37.616333,-77.103398,NA,0,wsp2020_2020,0.032637477
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,68397,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.61805,-77.10166,37.616333,-77.103398,NA,0,wsp2020_2020,0.010624513
Hidden_for_privacy,70359,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,New Kent,68398,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.61805,-77.10166,37.616333,-77.103398,NA,0,wsp2020_2020,0.021788276
Hidden_for_privacy,69848,Hidden_for_privacy,Hidden_for_privacy,mining,inactive,Charles City,62247,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,904.1,0,0,126.81,37.335,-77.26166667,37.335,-77.26166667,NA,0,pre_89_mgm,4.090645161
Hidden_for_privacy,71527,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Rockbridge,59367,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,37.9870278,-79.4978196,37.9870278,-79.4978196,NA,0,wsp2020_2020,0
Hidden_for_privacy,69245,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Rockingham,61559,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,19.5,0,0,5,38.11361111,-78.86333333,38.278152,-78.823879,NA,0,pre_89_mgm,0.161290323
Hidden_for_privacy,69308,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Virginia Beach,90452,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.732471,-76.066705,36.735763,-76.060796,NA,0,wsp2020_2020,0
Hidden_for_privacy,70278,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Halifax,59708,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,71003,Hidden_for_privacy,Hidden_for_privacy,agriculture,active,Brunswick,61104,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,2,0,0,0,0,36.90777778,-78.015,36.911165,-78.018183,NA,0,wsp2020_2020,0
Hidden_for_privacy,71147,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Newport News,61622,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,1698.33,3,0,748.83,37.19861111,-76.58388889,37.19861111,-76.58388889,NA,3287.25,pre_89_mgm,24.15580645
Hidden_for_privacy,71293,Hidden_for_privacy,Hidden_for_privacy,mining,inactive,King George,63013,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,425.475,0,0,41.85,38.24944444,-77.26583333,38.25083333,-77.26583333,NA,0,pre_89_mgm,1.35
Hidden_for_privacy,71465,Hidden_for_privacy,Hidden_for_privacy,mining,active,Greensville,58956,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,36.60416667,-77.57361111,36.60888889,-77.57833333,NA,0,wsp2020_2020,0.999227931
Hidden_for_privacy,71465,Hidden_for_privacy,Hidden_for_privacy,mining,active,Greensville,59402,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,76.644,0,0,16.3,36.60888889,-77.57833333,36.60888889,-77.57833333,NA,0,pre_89_mgm,0.525806452
Hidden_for_privacy,71465,Hidden_for_privacy,Hidden_for_privacy,mining,active,Greensville,59769,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,36.60694444,-77.57694444,36.60888889,-77.57833333,NA,0,wsp2020_2020,0
Hidden_for_privacy,68739,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Carroll,68395,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.644367,-80.729788,36.644367,-80.729788,NA,0,wsp2020_2020,0
Hidden_for_privacy,69404,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Warren,74484,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.984127,-78.221822,38.980145,-78.222161,NA,0,wsp2020_2020,0.014164384
Hidden_for_privacy,68822,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Isle of Wight,60332,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,68868,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Stafford,60376,Hidden_for_privacy,Surface Water Intake,15,VWUDS Form,6.25,6.25,0,431.427,0,0,60.295,38.48527778,-77.40083333,38.48277778,-77.39888889,NA,0,vwp_mgy,7.671232877
Hidden_for_privacy,163235,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Stafford,60376,Hidden_for_privacy,Surface Water Intake,15,VWUDS Form,6.25,6.25,0,431.427,0,0,60.295,38.48527778,-77.40083333,38.48277778,-77.39888889,NA,0,vwp_mgy,7.671232877
Hidden_for_privacy,71285,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bedford County,59315,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,2080141.055,0,0,291220.125,37.04111111,-79.53583333,37.04083333,-79.53583333,NA,0,wsp2020_2020,0
Hidden_for_privacy,163192,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Bedford County,59315,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,2080141.055,0,0,291220.125,37.04111111,-79.53583333,37.04083333,-79.53583333,NA,0,wsp2020_2020,0
Hidden_for_privacy,70982,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Prince William,63927,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,69649,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bedford County,65378,Hidden_for_privacy,Surface Water Intake,1,VWUDS Form,0,0,1,0,8.4096,0,0,37.12138889,-79.64694444,37.11166667,-79.63222222,NA,0,vwp_mgy,6.317808219
Hidden_for_privacy,163254,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Bedford County,65378,Hidden_for_privacy,Surface Water Intake,1,VWUDS Form,0,0,1,0,8.4096,0,0,37.12138889,-79.64694444,37.11166667,-79.63222222,NA,0,vwp_mgy,6.317808219
Hidden_for_privacy,74582,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Caroline,61841,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.23,-77.33277778,38.2325729,-77.3258147,NA,0,wsp2020_2020,0
Hidden_for_privacy,69816,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Amherst,62354,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,413087.803,0,0,55034.301,37.57777778,-79.37666667,37.57333333,-79.37166667,Run of River; 401 notes: JPA 84-0995 received but no record of resulting action by SWCB or VMRC; FERC license (major) issued 5-20-83,0,NA,0
Hidden_for_privacy,163228,Hidden_for_privacy,Hidden_for_privacy,hydropower,active,Amherst,62354,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,413087.803,0,0,55034.301,37.57777778,-79.37666667,37.57333333,-79.37166667,Run of River; 401 notes: JPA 84-0995 received but no record of resulting action by SWCB or VMRC; FERC license (major) issued 5-20-83,0,NA,0
Hidden_for_privacy,69382,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,60310,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.019871,-79.017565,38.019569,-79.025128,NA,0,wsp2020_2020,0
Hidden_for_privacy,69382,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,64060,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.01678,-79.02499,38.019569,-79.025128,NA,0,wsp2020_2020,0
Hidden_for_privacy,70943,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Southampton,61574,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,1,0,0,0,0,36.72916667,-77.25416667,36.72916667,-77.25416667,NA,0,wsp2020_2020,0.006
Hidden_for_privacy,71182,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Hanover,62725,Hidden_for_privacy,Surface Water Intake,0,NA,2.65,2.6,0,332.2,4,0,31.543,37.79444444,-77.54972222,37.79444444,-77.54972222,NA,0,vdh_pump_capacity_mgd,4
Hidden_for_privacy,70191,Hidden_for_privacy,Hidden_for_privacy,mining,inactive,Halifax,61604,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,15.823,0,0,4.29,36.74722222,-78.84694444,36.74722222,-78.84694444,NA,0,pre_89_mgm,0.138387097
Hidden_for_privacy,70491,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Southampton,60880,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.86444444,-76.83861111,36.82416667,-76.87388889,NA,0,wsp2020_2020,0
Hidden_for_privacy,70491,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Southampton,62068,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,36.82138889,-76.86388889,36.82416667,-76.87388889,NA,0,wsp2020_2020,0
Hidden_for_privacy,69926,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Albemarle,60003,Hidden_for_privacy,Surface Water Intake,490,VWUDS Form,1,1.44,1,2330.647,22.9,0,223.448,38.10472222,-78.46833333,38.10222222,-78.46888889,NA,0,vwp_mgm,48.92054795
Hidden_for_privacy,163183,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Albemarle,60003,Hidden_for_privacy,Surface Water Intake,490,VWUDS Form,1,1.44,1,2330.647,22.9,0,223.448,38.10472222,-78.46833333,38.10222222,-78.46888889,NA,0,vwp_mgm,48.92054795
Hidden_for_privacy,70157,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,59052,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.2673516,-78.8258584,38.2673516,-78.8258584,NA,0,NA,0
Hidden_for_privacy,70157,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,59245,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.215,-78.83361111,38.2673516,-78.8258584,NA,0,wsp2020_2020,0
Hidden_for_privacy,70157,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,59246,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.21111111,-78.83444444,38.2673516,-78.8258584,NA,0,wsp2020_2020,0
Hidden_for_privacy,70157,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,59956,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,38.2673516,-78.8258584,NA,0,wsp2020_2020,0
Hidden_for_privacy,70157,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,60729,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.23305556,-78.88472222,38.2673516,-78.8258584,NA,0,NA,0
Hidden_for_privacy,70157,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Augusta,63831,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.2673516,-78.8258584,38.2673516,-78.8258584,NA,0,NA,0
Hidden_for_privacy,69169,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Augusta,59346,Hidden_for_privacy,Surface Water Intake,0,NA,0.66,0.66,1,522.523,0,0,52.97,38.03,-78.97722222,38.02222222,-79.03333333,NA,0,pre_89_mgm,1.708709677
Hidden_for_privacy,70243,Hidden_for_privacy,Hidden_for_privacy,mining,inactive,Rockingham,59768,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.31972222,-78.7475,38.31972222,-78.7475,NA,0,wsp2020_2020,0
Hidden_for_privacy,70823,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,Culpeper,64251,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,99,-99,99,-99,NA,0,wsp2020_2020,0
Hidden_for_privacy,70257,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Rockingham,61548,Hidden_for_privacy,Surface Water Intake,0.257,VWUDS Form,0,0,1,12.7,0,0,3.8,38.43277778,-78.83555556,38.42888889,-78.83805556,NA,0,intake_capacity_mgd,0.257
Hidden_for_privacy,71222,Hidden_for_privacy,Hidden_for_privacy,mining,active,Spotsylvania,58778,Hidden_for_privacy,Surface Water Intake,1.006,VWUDS Form,0,0,1,0,0,0,0,38.20555556,-77.56388889,38.20555556,-77.56388889,NA,0,intake_capacity_mgd,1.006
Hidden_for_privacy,163161,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Louisa,59134,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.99439444,-78.21106111,38.007,-78.209,NA,0,wsp2020_2020,0.049872617
Hidden_for_privacy,163161,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Louisa,59137,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.00103,-78.1986,38.007,-78.209,NA,0,wsp2020_2020,0.01295752
Hidden_for_privacy,399760,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Louisa,59134,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.99439444,-78.21106111,38.007,-78.209,NA,0,wsp2020_2020,0.049872617
Hidden_for_privacy,399760,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Louisa,59137,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,38.00103,-78.1986,38.007,-78.209,NA,0,wsp2020_2020,0.01295752
Hidden_for_privacy,70529,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Fairfax County,62731,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,38.76388889,-77.23555556,NA,0,wsp2020_2020,0
Hidden_for_privacy,70529,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Fairfax County,63998,Hidden_for_privacy,Surface Water Intake,1.7,VWUDS Form,0,0,1,10.458,0,0,3.1,38.75694444,-77.23555556,38.76388889,-77.23555556,NA,0,intake_capacity_mgd,1.7
Hidden_for_privacy,410783,Hidden_for_privacy,Hidden_for_privacy,commercial,active,Surry,426230,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,37.16478851,-76.98584888,37.16480777,-76.98580129,NA,0,NA,0
Hidden_for_privacy,71467,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,King William,59676,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,37.770179,-77.206225,NA,0,wsp2020_2020,0.034445281
Hidden_for_privacy,71467,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,King William,64720,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,37.770179,-77.206225,NA,0,wsp2020_2020,0.135554719
Hidden_for_privacy,71467,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,King William,64721,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,37.770179,-77.206225,NA,0,wsp2020_2020,0
Hidden_for_privacy,71467,Hidden_for_privacy,Hidden_for_privacy,irrigation,active,King William,64733,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,37.770179,-77.206225,NA,0,wsp2020_2020,0
Hidden_for_privacy,71204,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Roanoke County,58884,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,80,50,0,37.234062,-80.178434,37.23916667,-80.18083333,"Original ACE permit:
Facility		Spring Hollow Reservoir / West County Reservoir
Owner		Western Virginia Water Authority; Roanoke County
Permit #		84-0404
Exp Date		1/14/1985
401 Action		none

Water Withdrawal Limits	
Corps permitted rules: 
  1) when flow in Roanoke River   0.4 MAF, flowby at least 0.4 MAF; 
  3) during June through March, when reservoir contains more than 100 days supply and natural flow in Roanoke  0.3 MAF, flowby past intake = at least natural flow; 
  5) during June through March, when reservoir contains 100 days or less supply and natural flow in Roanoke  0.2 MAF, flowby past intake = at least 0.2 MAF.

Watershed		Roanoke (Staunton) River

Location (City/County)		Roanoke County

Project Description		Construction of dam on unnamed tributary  of Roanoke River; construct reservoir to provide supply through 2040; construct water intake in Roanoke River near dam site for reserv refill and 50-mgd water intake in Roanoke River near Glenvar to divert water to plant; secondary use of recreation.

Notes		Proposed reservoir info: capacity = 3,500 mg; 10,740 acre-feet; 130 acres; upstream drainage = 0.5 sm; dam 800 ft long x 220 ft high x 120 ft base deep; propose wd rates of 5,000 to 20,000 gmp (7.2 to 28.8 mgd).  Reservoir renamed Spring Hollow in January 1987.  Withdrawal rules changed with Jan 1988 Corps permit as a result of state-interagency disagreement over habitat protection. Safe yield calculated to be 15.5 mgd in Jan 1988 with 50 mgd pumping capacity (would increase to 20.7 mgd if 100 mgd pump capacity were developed). SWCB concurred with Corps permit but no modification of existing 401 cert was processed.  Existing 401 Cert still contains the old rules.  File notes that with existing rules, max yield of project is 20-21 mgd (Feb 1988).  As of 2002, providing water to City of Roanoke from this source.
",0,vdh_pump_capacity_mgd,80
Hidden_for_privacy,71204,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Roanoke County,61026,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,37.23916667,-80.18083333,NA,0,wsp2020_2020,0
Hidden_for_privacy,71224,Hidden_for_privacy,Hidden_for_privacy,municipal,active,Roanoke County,60423,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,10.08,0,0,37.231,-80.1761,37.233741,-80.176733,"Corps permitted rules: 1) when flow in Roanoke River   0.4 MAF, flowby at least 0.4 MAF; 
3) during June through March, when reservoir contains more than 100 days supply and natural flow in Roanoke  0.3 MAF, flowby past intake = at least natural flow; 
5) during June through March, when reservoir contains 100 days or less supply and natural flow in Roanoke  0.2 MAF, flowby past intake = at least 0.2 MAF.",0,vdh_pump_capacity_mgd,10.08
Hidden_for_privacy,69845,Hidden_for_privacy,Hidden_for_privacy,manufacturing,active,Chesterfield,59909,Hidden_for_privacy,Surface Water Intake,57.6,VWUDS Form,0,0,1,12712.042,0,0,1264.986,37.468103,-77.42254,37.42194444,-77.4125,NA,0,intake_capacity_mgd,57.6
Hidden_for_privacy,70233,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Page,63761,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,70578,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,New Kent,60987,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,0,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,71346,Hidden_for_privacy,Hidden_for_privacy,irrigation,inactive,Pittsylvania,60296,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,0.1,0,-99,-99,NA,0,NA,0
Hidden_for_privacy,69844,Hidden_for_privacy,Hidden_for_privacy,mining,active,Stafford,58808,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,27.49,0,0,12,38.49027778,-77.45833333,38.48194444,-77.45416667,NA,0,pre_89_mgm,0.387096774
Hidden_for_privacy,69844,Hidden_for_privacy,Hidden_for_privacy,mining,active,Stafford,58809,Hidden_for_privacy,Surface Water Intake,0,NA,0,0,5,0,0,0,0,38.48194444,-77.45666667,38.48194444,-77.45416667,NA,0,wsp2020_2020,0.62
